match_id,ist_fall,status,espn_hz,fd_hz,eigentor_h1
T1-0809-2009-04-19-gaziantepspor-hacettepespor,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-04-25-fenerbahce-ankaragucu,1,Halbzeit stimmt,0:1,0:1,0
T1-0809-2009-04-26-galatasaray-ankaraspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0809-2009-05-02-trabzonspor-kayserispor,0,Endstand weicht ab,2:0,2:1,0
T1-0809-2009-05-03-ankaragucu-ankaraspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-09-bursaspor-konyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-09-fenerbahce-denizlispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-09-galatasaray-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-0809-2009-05-09-genclerbirligi-hacettepespor,0,Halbzeit stimmt,2:0,2:0,0
T1-0809-2009-05-09-sivasspor-buyuksehyr,1,Halbzeit stimmt,0:2,0:2,0
T1-0809-2009-05-17-galatasaray-genclerbirligi,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-17-gaziantepspor-kocaelispor,0,Halbzeit stimmt,1:1,1:1,0
T1-0809-2009-05-23-kayserispor-hacettepespor,0,Halbzeit weicht ab,1:0,0:0,0
T1-0809-2009-05-24-bursaspor-gaziantepspor,0,Halbzeit stimmt,1:0,1:0,1
T1-0809-2009-05-24-fenerbahce-konyaspor,0,Halbzeit stimmt,4:0,4:0,0
T1-0809-2009-05-24-sivasspor-genclerbirligi,1,Halbzeit stimmt,0:1,0:1,0
T1-0809-2009-05-29-gaziantepspor-eskisehirspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-30-antalyaspor-ankaragucu,0,Halbzeit stimmt,0:0,0:0,0
T1-0809-2009-05-30-genclerbirligi-kayserispor,1,Halbzeit weicht ab,0:2,0:3,0
T1-0809-2009-05-30-konyaspor-ankaraspor,0,Endstand weicht ab,0:0,0:0,0
T1-0910-2009-08-09-bursaspor-kasimpasa,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-08-15-galatasaray-denizlispor,0,Halbzeit weicht ab,0:1,1:1,0
T1-0910-2009-08-15-trabzonspor-diyarbakirspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-08-16-fenerbahce-sivasspor,0,Endstand weicht ab,0:0,0:0,0
T1-0910-2009-08-17-besiktas-antalyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-08-23-galatasaray-kayserispor,0,Halbzeit stimmt,2:1,2:1,1
T1-0910-2009-08-28-besiktas-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-08-30-fenerbahce-manisaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-09-13-gaziantepspor-kasimpasa,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-09-18-trabzonspor-antalyaspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-0910-2009-09-19-besiktas-kayserispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-09-20-fenerbahce-buyuksehyr,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-09-26-bursaspor-diyarbakirspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-09-27-galatasaray-eskisehirspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-09-27-kayserispor-kasimpasa,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-10-02-trabzonspor-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-10-03-besiktas-denizlispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-10-04-fenerbahce-genclerbirligi,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-10-17-besiktas-kasimpasa,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2009-10-18-galatasaray-trabzonspor,0,Halbzeit stimmt,2:1,2:1,0
T1-0910-2009-10-24-bursaspor-buyuksehyr,0,Halbzeit stimmt,3:0,3:0,0
T1-0910-2009-10-31-besiktas-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-11-01-galatasaray-sivasspor,0,Halbzeit weicht ab,1:0,2:0,0
T1-0910-2009-11-08-eskisehirspor-denizlispor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-11-22-galatasaray-manisaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-11-22-kayserispor-diyarbakirspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-11-28-fenerbahce-kasimpasa,1,Halbzeit stimmt,1:1,1:1,0
T1-0910-2009-12-04-besiktas-diyarbakirspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-12-06-galatasaray-buyuksehyr,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-12-06-genclerbirligi-denizlispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-12-06-trabzonspor-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-12-12-fenerbahce-ankaragucu,0,Halbzeit stimmt,1:1,1:1,0
T1-0910-2009-12-18-besiktas-bursaspor,1,Halbzeit stimmt,0:1,0:1,0
T1-0910-2009-12-19-galatasaray-genclerbirligi,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2009-12-19-gaziantepspor-denizlispor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2009-12-19-kayserispor-antalyaspor,1,Halbzeit stimmt,0:1,0:1,0
T1-0910-2010-01-22-fenerbahce-denizlispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-01-24-galatasaray-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-01-24-trabzonspor-sivasspor,0,Halbzeit stimmt,2:1,2:1,0
T1-0910-2010-01-31-bursaspor-eskisehirspor,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-02-05-besiktas-genclerbirligi,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-02-07-fenerbahce-diyarbakirspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-02-07-sivasspor-denizlispor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-02-07-trabzonspor-manisaspor,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-02-20-trabzonspor-buyuksehyr,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-02-22-fenerbahce-bursaspor,0,Halbzeit stimmt,2:1,2:1,0
T1-0910-2010-02-27-bursaspor-sivasspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-02-28-galatasaray-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-03-06-trabzonspor-genclerbirligi,1,Halbzeit stimmt,1:1,1:1,0
T1-0910-2010-03-07-fenerbahce-antalyaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-03-10-besiktas-buyuksehyr,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-03-14-bursaspor-manisaspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-0910-2010-03-14-galatasaray-ankaragucu,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-03-20-fenerbahce-gaziantepspor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-03-22-bursaspor-denizlispor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-03-27-besiktas-eskisehirspor,1,Halbzeit stimmt,1:2,1:2,0
T1-0910-2010-04-03-bursaspor-antalyaspor,1,Halbzeit stimmt,1:1,1:1,0
T1-0910-2010-04-04-eskisehirspor-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-04-04-fenerbahce-kayserispor,0,Halbzeit stimmt,1:0,1:0,0
T1-0910-2010-04-11-galatasaray-diyarbakirspor,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-04-16-bursaspor-gaziantepspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-0910-2010-04-19-trabzonspor-kasimpasa,0,Halbzeit weicht ab,1:0,0:0,0
T1-0910-2010-04-24-besiktas-sivasspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-05-01-bursaspor-kayserispor,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-05-01-fenerbahce-eskisehirspor,0,Halbzeit stimmt,2:0,2:0,0
T1-0910-2010-05-07-besiktas-manisaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-05-08-galatasaray-antalyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-0910-2010-05-10-trabzonspor-denizlispor,0,Halbzeit stimmt,1:1,1:1,0
T1-0910-2010-05-16-fenerbahce-trabzonspor,0,Halbzeit stimmt,1:1,1:1,0
T1-1011-2010-08-15-fenerbahce-antalyaspor,0,Halbzeit stimmt,4:0,4:0,0
T1-1011-2010-08-16-bursaspor-konyaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2010-08-21-besiktas-buyuksehyr,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-08-29-fenerbahce-manisaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2010-09-10-bursaspor-eskisehirspor,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2010-09-11-besiktas-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2010-09-13-galatasaray-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-09-13-trabzonspor-sivasspor,0,Halbzeit stimmt,3:0,3:0,0
T1-1011-2010-09-17-trabzonspor-manisaspor,0,Halbzeit weicht ab,1:1,1:2,0
T1-1011-2010-09-24-bursaspor-bucaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2010-09-25-besiktas-antalyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-09-26-galatasaray-buyuksehyr,0,Halbzeit stimmt,3:0,3:0,0
T1-1011-2010-10-02-fenerbahce-genclerbirligi,0,Halbzeit stimmt,2:0,2:0,1
T1-1011-2010-10-16-besiktas-manisaspor,1,Halbzeit stimmt,1:1,1:1,0
T1-1011-2010-10-17-galatasaray-ankaragucu,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2010-10-17-kayserispor-sivasspor,1,Halbzeit stimmt,1:1,1:1,0
T1-1011-2010-10-23-trabzonspor-genclerbirligi,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2010-10-24-manisaspor-kasimpasa,0,Halbzeit stimmt,2:1,2:1,0
T1-1011-2010-10-30-galatasaray-antalyaspor,0,Halbzeit stimmt,2:0,2:0,0
T1-1011-2010-10-31-besiktas-sivasspor,0,Halbzeit stimmt,2:0,2:0,0
T1-1011-2010-11-05-kayserispor-genclerbirligi,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2010-11-06-fenerbahce-eskisehirspor,0,Halbzeit weicht ab,2:1,3:1,0
T1-1011-2010-11-07-manisaspor-konyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-11-08-besiktas-kasimpasa,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-11-14-galatasaray-manisaspor,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2010-11-20-besiktas-konyaspor,1,Halbzeit stimmt,2:1,2:1,1
T1-1011-2010-11-21-trabzonspor-eskisehirspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-11-22-fenerbahce-bucaspor,0,Halbzeit stimmt,3:0,3:0,0
T1-1011-2010-12-03-trabzonspor-bucaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2010-12-05-fenerbahce-karabukspor,0,Halbzeit stimmt,2:0,2:0,0
T1-1011-2010-12-06-kayserispor-eskisehirspor,1,Halbzeit stimmt,1:1,1:1,0
T1-1011-2010-12-11-galatasaray-genclerbirligi,1,Halbzeit stimmt,0:2,0:2,0
T1-1011-2010-12-13-bursaspor-kasimpasa,1,Halbzeit stimmt,1:1,1:1,0
T1-1011-2010-12-17-trabzonspor-karabukspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-12-18-fenerbahce-sivasspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-12-18-kayserispor-bucaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2010-12-19-besiktas-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-01-21-besiktas-bucaspor,0,Halbzeit stimmt,3:0,3:0,0
T1-1011-2011-01-22-trabzonspor-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-01-23-galatasaray-sivasspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-02-04-bursaspor-sivasspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-1011-2011-02-05-besiktas-karabukspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-02-06-trabzonspor-antalyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-02-13-karabukspor-kasimpasa,0,Halbzeit stimmt,1:2,1:2,0
T1-1011-2011-02-14-fenerbahce-kayserispor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-02-19-galatasaray-bucaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-02-26-fenerbahce-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-02-27-trabzonspor-kayserispor,0,Halbzeit stimmt,1:1,1:1,0
T1-1011-2011-03-04-kayserispor-manisaspor,1,Halbzeit stimmt,0:1,0:1,0
T1-1011-2011-03-05-galatasaray-karabukspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-03-06-bursaspor-buyuksehyr,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-03-12-trabzonspor-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-03-13-fenerbahce-konyaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-03-21-bursaspor-ankaragucu,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-04-02-trabzonspor-konyaspor,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-04-03-fenerbahce-bursaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-04-03-kayserispor-kasimpasa,0,Halbzeit weicht ab,0:0,0:1,0
T1-1011-2011-04-08-bursaspor-antalyaspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-1011-2011-04-15-besiktas-genclerbirligi,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-04-16-fenerbahce-gaziantepspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-04-17-kayserispor-konyaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-04-17-trabzonspor-bursaspor,0,Halbzeit weicht ab,0:0,1:0,0
T1-1011-2011-04-23-bursaspor-manisaspor,0,Halbzeit stimmt,2:1,2:1,0
T1-1011-2011-04-23-galatasaray-kayserispor,0,Halbzeit stimmt,1:1,1:1,0
T1-1011-2011-05-01-fenerbahce-buyuksehyr,0,Halbzeit weicht ab,1:0,2:0,0
T1-1011-2011-05-01-trabzonspor-gaziantepspor,0,Halbzeit stimmt,3:0,3:0,0
T1-1011-2011-05-07-gaziantepspor-manisaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1011-2011-05-09-galatasaray-kasimpasa,0,Halbzeit weicht ab,1:0,1:1,0
T1-1011-2011-05-15-fenerbahce-ankaragucu,0,Halbzeit stimmt,2:0,2:0,0
T1-1011-2011-05-15-trabzonspor-buyuksehyr,0,Halbzeit weicht ab,2:0,3:0,0
T1-1011-2011-05-20-galatasaray-konyaspor,0,Halbzeit stimmt,2:0,2:0,0
T1-1011-2011-05-21-bursaspor-genclerbirligi,0,Halbzeit stimmt,1:0,1:0,0
T1-1011-2011-05-22-eskisehirspor-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-1112-2011-09-12-fenerbahce-orduspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-17-trabzonspor-buyuksehyr,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2011-09-18-galatasaray-samsunspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-19-besiktas-ankaragucu,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-20-fenerbahce-manisaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-24-trabzonspor-karabukspor,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2011-09-25-besiktas-antalyaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-26-galatasaray-eskisehirspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-09-30-bursaspor-genclerbirligi,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-10-01-fenerbahce-buyuksehyr,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2011-10-14-trabzonspor-ankaragucu,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2011-10-15-besiktas-kayserispor,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2011-10-23-fenerbahce-samsunspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1112-2011-10-26-galatasaray-gaziantepspor,0,Endstand weicht ab,0:0,1:2,0
T1-1112-2011-10-26-trabzonspor-antalyaspor,0,Endstand weicht ab,0:0,0:2,0
T1-1112-2011-10-30-besiktas-sivasspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-10-30-bursaspor-manisaspor,0,Halbzeit stimmt,0:0,0:0,0
T1-1112-2011-10-31-fenerbahce-karabukspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-11-05-galatasaray-mersin-idman-yurdu,0,Halbzeit stimmt,0:0,0:0,0
T1-1112-2011-11-06-trabzonspor-kayserispor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-11-19-fenerbahce-eskisehirspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-11-21-bursaspor-samsunspor,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2011-11-26-galatasaray-sivasspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-11-27-eskisehirspor-ankaragucu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2011-12-03-fenerbahce-ankaragucu,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2011-12-05-besiktas-orduspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-12-14-trabzonspor-genclerbirligi,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2011-12-21-galatasaray-manisaspor,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2011-12-21-kayserispor-ankaragucu,0,Endstand weicht ab,0:0,3:0,0
T1-1112-2011-12-22-besiktas-karabukspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2011-12-22-trabzonspor-orduspor,0,Endstand weicht ab,0:0,3:0,0
T1-1112-2012-01-03-galatasaray-buyuksehyr,0,Endstand weicht ab,1:0,1:1,0
T1-1112-2012-01-03-mersin-idman-yurdu-ankaragucu,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2012-01-03-trabzonspor-manisaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-01-04-besiktas-eskisehirspor,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2012-01-04-genclerbirligi-samsunspor,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2012-01-09-fenerbahce-gaziantepspor,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2012-01-14-galatasaray-karabukspor,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-01-15-sivasspor-ankaragucu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-01-15-trabzonspor-samsunspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-01-21-fenerbahce-kayserispor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-01-24-besiktas-gaziantepspor,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2012-01-25-galatasaray-ankaragucu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-01-25-trabzonspor-eskisehirspor,0,Endstand weicht ab,0:0,3:0,0
T1-1112-2012-01-29-fenerbahce-mersin-idman-yurdu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-02-01-galatasaray-antalyaspor,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2012-02-01-orduspor-ankaragucu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-02-02-besiktas-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2012-02-10-trabzonspor-gaziantepspor,0,Halbzeit stimmt,1:0,1:0,1
T1-1112-2012-02-11-galatasaray-kayserispor,0,Halbzeit stimmt,1:0,1:0,0
T1-1112-2012-02-12-buyuksehyr-ankaragucu,0,Halbzeit stimmt,1:0,1:0,0
T1-1112-2012-02-18-fenerbahce-sivasspor,0,Endstand weicht ab,1:2,1:2,0
T1-1112-2012-02-19-besiktas-genclerbirligi,1,Halbzeit stimmt,0:1,0:1,0
T1-1112-2012-02-25-karabukspor-ankaragucu,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2012-02-26-trabzonspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:1,0
T1-1112-2012-03-03-fenerbahce-genclerbirligi,0,Endstand weicht ab,1:0,3:0,0
T1-1112-2012-03-10-galatasaray-genclerbirligi,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2012-03-17-bursaspor-ankaragucu,0,Endstand weicht ab,0:0,1:1,0
T1-1112-2012-03-19-besiktas-manisaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-03-24-fenerbahce-bursaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-03-30-gaziantepspor-ankaragucu,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-03-31-galatasaray-orduspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-03-31-genclerbirligi-manisaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1112-2012-04-01-besiktas-samsunspor,0,Endstand weicht ab,0:0,0:0,0
T1-1112-2012-04-07-eskisehirspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,2:0,0
T1-1112-2012-04-07-fenerbahce-antalyaspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-08-17-eskisehirspor-akhisar-belediyespor,0,Halbzeit stimmt,0:0,0:0,0
T1-1213-2012-08-20-galatasaray-kasimpasa,0,Halbzeit stimmt,1:0,1:0,0
T1-1213-2012-08-25-fenerbahce-gaziantepspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2012-08-26-trabzonspor-elazigspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2012-09-02-galatasaray-bursaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2012-09-15-bursaspor-karabukspor,0,Endstand weicht ab,0:0,2:1,0
T1-1213-2012-09-16-fenerbahce-mersin-idman-yurdu,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2012-09-16-trabzonspor-sivasspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-09-17-besiktas-elazigspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-09-23-galatasaray-akhisar-belediyespor,0,Endstand weicht ab,0:0,2:0,0
T1-1213-2012-09-29-bursaspor-gaziantepspor,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2012-09-30-trabzonspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2012-10-06-galatasaray-eskisehirspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-10-20-orduspor-elazigspor,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2012-10-21-eskisehirspor-karabukspor,0,Endstand weicht ab,0:0,2:1,0
T1-1213-2012-10-27-galatasaray-kayserispor,0,Endstand weicht ab,0:0,3:0,0
T1-1213-2012-10-27-sivasspor-akhisar-belediyespor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-10-29-fenerbahce-antalyaspor,0,Endstand weicht ab,0:0,0:2,0
T1-1213-2012-11-04-besiktas-mersin-idman-yurdu,0,Endstand weicht ab,0:0,3:0,0
T1-1213-2012-11-10-trabzonspor-akhisar-belediyespor,0,Endstand weicht ab,0:0,2:0,0
T1-1213-2012-11-11-fenerbahce-orduspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2012-11-16-galatasaray-karabukspor,0,Endstand weicht ab,0:0,1:2,0
T1-1213-2012-11-18-bursaspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2012-11-23-besiktas-akhisar-belediyespor,0,Endstand weicht ab,0:0,3:0,0
T1-1213-2012-11-25-fenerbahce-genclerbirligi,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2012-11-30-galatasaray-gaziantepspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-12-02-antalyaspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2012-12-09-fenerbahce-buyuksehyr,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2012-12-21-besiktas-kayserispor,0,Endstand weicht ab,0:0,2:0,0
T1-1213-2012-12-22-fenerbahce-karabukspor,0,Endstand weicht ab,0:0,0:2,0
T1-1213-2013-01-19-besiktas-buyuksehyr,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2013-01-20-fenerbahce-elazigspor,0,Endstand weicht ab,0:0,0:2,0
T1-1213-2013-01-26-genclerbirligi-akhisar-belediyespor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-02-01-besiktas-karabukspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-02-03-eskisehirspor-mersin-idman-yurdu,0,Halbzeit stimmt,0:0,0:0,0
T1-1213-2013-02-03-fenerbahce-sivasspor,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2013-02-09-buyuksehyr-akhisar-belediyespor,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2013-02-10-galatasaray-antalyaspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-02-16-besiktas-gaziantepspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-02-17-bursaspor-elazigspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-02-24-fenerbahce-kasimpasa,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2013-02-25-galatasaray-orduspor,0,Endstand weicht ab,0:0,0:2,0
T1-1213-2013-03-08-galatasaray-genclerbirligi,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2013-03-15-eskisehirspor-elazigspor,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2013-03-30-galatasaray-buyuksehyr,0,Endstand weicht ab,0:0,2:0,0
T1-1213-2013-03-31-fenerbahce-akhisar-belediyespor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2013-04-06-galatasaray-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2013-04-14-fenerbahce-eskisehirspor,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2013-04-19-galatasaray-elazigspor,0,Endstand weicht ab,0:0,3:1,0
T1-1213-2013-04-20-karabukspor-mersin-idman-yurdu,0,Endstand weicht ab,0:0,0:0,0
T1-1213-2013-04-27-besiktas-orduspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-04-27-bursaspor-akhisar-belediyespor,0,Endstand weicht ab,0:0,1:1,0
T1-1213-2013-04-28-fenerbahce-kayserispor,0,Endstand weicht ab,0:0,0:1,0
T1-1213-2013-05-05-galatasaray-sivasspor,0,Endstand weicht ab,0:0,1:0,0
T1-1213-2013-05-11-antalyaspor-orduspor,0,Endstand weicht ab,0:0,0:0,0
